"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Colombia",1389.45,116.26,0.050000001,3.3,0.0099999998,0.43000001,0.46000001,0.050000001,0.0099999998,0,0,0,0.0062962961,0.039999999,0,118.37,0.1,2.1199999,1.28,1.9400001,0.001,1.54,85,0,118.56,0.84423357,0,46.98,79.050003,139.17999,4.1399999,79.050003,51.5,85.239998,10.04,103.44,2.8199999,71.25,27.892639,1.47736,154.72,81.470001,167.10001,0.54000002,0,24.85,3.71,15.28,5.73,6.3699999,98.720001,0.0099999998,0,10.54,0.02,0.011,1.92,7.9899998,10.11,18.91,50.57,2.6300001,10.53,0.38999999,0,0,0,0.0099999998,0.0099999998,0,0,0,0,0,0,0.0099999998,0,0,0,0.029999999,0,0.15000001,0.12,0,0,0,0,0.059999999,0,0,0,0,0,0,0,0,0,0,0,0.011,0,1.6799999,0,0,0,0,0,0,0,0.15000001,0,0,0,0,0.0099999998,0.38999999,0,0.079999998,0,0.0099999998,0,18.969999,0.02,0,0,0,0,0,0,0,0,3.3699999,0,7.6500001,0.50999999,3.6800001,349.59,0.60000002,0,0.17,0.079999998,0,0.11,0,0,0.12,0,0,0,0.46000001,10.02,0,0.059999999,0,7.8000002,0.25999999,2.6900001,0,0,0,0
"Venezuela",3853.3,213.39999,1.826,4.4000001,4.4000001,2.2,0.001,15.4,0.0040000002,1.1,0,0,0,0,0,66,0,1.1,0.131,0,0.131,6.5999999,100.1,88,0,7.587894,23.1,2.2,59.400002,378.39999,0.011,0.107,44,46.200001,3.3,343.20001,8.8000002,145.2,122.2262,6.4738231,364.10001,106.7,212.3,7.6999998,0,3.822,0.27599999,45.099998,1.1,11,391.60001,0.0099999998,0,2.2,1.1,0.056000002,0,26.4,1.1,28.6,42.900002,17.6,37.400002,0.028999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093000002,0,0.018194217,0,0.061000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,28.6,0,0,0,0,0,0,0,2.2,1.1,3.6300001,1.405,0,0,6.5999999,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3.3,0,75.900002,0,36.299999,581.90002,1.1,0,0.02,0,0,0.204,0,0,0.27000001,0,0,0,1.39,3.3,0,5.5,5.5,8.8000002,0,16.5,0,0,0,0
"Guyana",39.745972,3.8980138,0.0070000002,2.9310396,0,0.24308805,5.0467663,77.939842,1.2003818,1.5381235,0.02581466,0.10110742,0.20651728,0.19468556,0.0010756109,1.053023,0,0.0032268325,0.007529276,0,0,0.026000001,0,0.20113923,2.7266736,0,0.20221484,0,0.02,3.1913373,0,0,0,0.32591009,0,23.453695,0.030117104,8.5360479,3.0295379,0.1604623,1.0229059,0.21834901,0.24093683,0.24416366,0,2.6600001,0,0.13122453,0.0010756109,0,1.8124043,0,0,0.24201244,0.059999999,0.30332226,0.87339604,0.20544167,0.093578145,0.097880587,0.1086367,0.28503689,0.20113923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.15166113,0,0,0,0.0010756109,0,0.048402488,0,0,0,0,0.029041493,0.007529276,0.0021512217,0,0,0,0,0,0,0,0,2.3792512,0,0.23878561,0.69161779,0.13014892,8.9039068,0.88200092,0,0.0043024435,0,0,0.0043024435,0,0,0,0,0,0,0.01290733,0.02581466,0,0.0021512217,0,0.021512218,0,0.063461043,0,0,0,0
"Suriname",107.48403,1.547339,0.039999999,0.0039215689,0,1.6627451,1.4806722,34.360783,0.17927171,0.00029629629,0.010644258,0.45434174,0,0,0,0.2997199,0,0.26386556,0,0,0,0.5,0.39943978,6.4061623,2.4240897,0.32212886,0,0,0,24.113726,0,0,0.02,0.025210084,0,6.7025208,0.0099999998,62.642017,2.602174,0.1378265,1.8128852,0.94397759,0.11708684,0.022969188,0,0,0,0.030252101,0.0099999998,0.0099999998,7.540616,0,0,0.0099999998,0,0,1.39,0,0,0.0099999998,0.40392157,0.27731094,1.3204482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71372551,0,11.428011,0,1.277311,6.2425771,0.07,0,0.11,0,0,0.030812325,0,0,0.19,0,0,0,0,0.094677873,0,0.08179272,0.072268911,0.050000001,0,0,0,0,0,0
"Ecuador",547.91998,31.58,0.32100001,0,0.0012045407,0,0.001,2.26,0,0.056962963,0,0,0,0,0,58.91,0,3.98,2.52,0.029999999,0.33000001,4.4299998,7.6500001,45.77,8.6300001,0.098000512,0,0,36.509998,110.03,0.25,0.029999999,37.240002,14.45,0.69999999,45.029999,3.01,29.68,11.61481,0.61518919,30.360001,44.599998,61.59,2.49,0,0.23999999,2.0599999,8.6199999,6.9899998,4.0900002,57.029999,0.0099999998,0,8.79,0.14,0,0.050000001,1.52,2.5999999,1.61,22.18,6,5.6999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19499999,0,13.72,0,0,0,0.0020000001,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0.079999998,0,35.130001,0,13.4,250.44,0,0,0.25,0,0,0,0,0,1.12,0,0,0,2.3699999,3.8399999,0,0.050000001,1.71,10.7,0,5.27,0,0,0,0
"Peru",520.57001,56.330002,0.43000001,8.25,0,0,0,0.07,0.02,0.02,0,0,0,0.0099999998,0,26.07,0,0.28,0,0.0099999998,0,3.5999999,11.84,63.709999,42.889999,0.039999999,0,5.6399999,0,128.31,5.8699999,10.6,51.369999,146.41,10.14,56.080002,10.82,30.32,23.865919,1.264081,43.619999,75.389999,66.900002,1.72,0,2.8900001,0.28999999,8.9499998,1.96,2.72,55.25,0.81999999,0,0.33000001,0.85000002,0.0099999998,0.07,1.2,2.8800001,6.6500001,26.33,2.3299999,6.0599999,0.0099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0,0.0099999998,0,0.02,0,0,0,0,0,0,0,0,0,0.090000004,0,0,0.059999999,0.0070000002,0,0,0,0,0,0.0099999998,0,0,0,0,0,0,0.0099999998,0,0,0.92000002,0.059999999,0.02,0.02,0,0.039999999,0.94999999,0,0.0099999998,0,0.11,0,0,0,0,0,7.4000001,0,14.29,0.079999998,10.18,182.07001,0.81,0,0.18000001,0,0,1.507,0,0,8.7799997,0,0,0,0.44,6.0900002,0.02,0.56,0.0099999998,10.26,0.029999999,36.389999,0,0,0,0
"Brazil",3837.2729,534.90802,9.493,3.8610001,0.022,0,23.232,1.474,0.0020000001,0,0,0,0,0,0,187.15401,0.022,0.011,0.11,0.033,0.011,3.8169999,61.567001,8.5690002,118.778,1.2801317,23.792999,22.77,83.797997,0,15.642,167.959,329.39499,854.03998,335.70901,412.34601,61.908001,302.621,117.981,6.2489738,680.81201,401.54401,103.477,112.387,0,98.527,219.703,35.387001,30.778,20.801001,418.47299,0.352,0,5.973,0.308,0.0020000001,15.51,55.924,57.771999,49.852001,163.98801,103.015,49.511002,2.783,0,0,0,0,0,0,0.011,0,1.474,0,3.168,0,0,1.21,0,1.8750358,0,0.16500001,439.13101,25.289,0,0,0.74800003,12.375,0,0.011,0.012,0,0,0,0,0,138.80901,0,1.2539999,0.60000002,0,66.110001,0,0,0,0.022,0,0,0.098999999,29.139,118.239,3.2780001,2.0569999,0,91.388,4.7849998,1244.7159,4.1139998,1.408,0,14.795,35.651001,1165.296,0,0,0,0,0,0,0.0026179249,0,434.302,0,45.694,0,21.087,1077.021,3.6300001,0,49.368,18.172001,6.006,0.23100001,0,0,74.25,0,0,0,29.226999,56.199001,0,1.166,8.4589996,78.804001,0,42.327999,0,0,0,0
"Bolivia",151.067,4.697,0.064999998,0,0,0.001,0.001,0,0,0,0,0,0,0,0,4.3379998,0,0,0,0,0,0.016000001,11.437,1.237,0,0,0,0.17,14.89,124.405,0,0.255,34.300999,75.610001,0.94499999,31.009001,1.08,5.7820001,15.59405,0.82595313,6.2389998,4.8260002,6.5630002,0.38999999,0,1.675,1.875,1.0089999,0,9.8970003,5.4970002,0,0,0,0.0099999998,0,0,0.11762217,8.8470001,0.5,8.7189999,0.27000001,15.081,0.0020000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,0,0,0,0,0,0,0,0,1.205,0,2.1930001,0,3.401,65.333,0,0,0.99000001,0,0,0.029999999,0,0,0,0,0,0,0.12,0,0,0,0,0.02,0,0,0,0,0,0
"Paraguay",76.908699,0.76999998,0.0099999998,0,0,0,0,0,0,0,0,0,0,0,0,0.51480001,0,0,0,0.1078,0,0.0011,5.1194,0.055,0.1012,0,0,0.0418,0.1496,176.9218,0.0484,0,4.8466001,76.499496,4.8751998,35.666401,0.0726,2.332,1.282093,0.067907199,14.1053,6.7396998,5.0952001,0.0473,0,0,0.15180001,0.93610001,0.0044,0.2431,7.3523998,0,0,0.0154,0,0,0.0154,0.089100003,0.0286,0.0363,2.4783001,0.0506,0.43009999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5026,0,0,0,0,0,0,0,0,36.918201,0,0,0,0,0,0,0.0275,0,0,0,0.38940001,0.2,0,0,0,0,0,0,0,0,2.7,0,19.066299,0,1.4223,32.138699,0.077,0,0.1221,0,0,0.0132,0,0,0.039999999,0,0,0,0.0253,0.0088,0,0.059999999,0,0.0055,0,0,0,0,0,0
"Chile",641.5,54.299999,0.123,0,0,0.0040000002,0,0.23,0.0049999999,0,0,0,0,0,0,20.1,0,0.015799999,0,0,0,0.108,4.3000002,38.299999,148.2,0.32156417,0,58.799999,56.299999,247.60001,5,29.4,0,122.5,6.1999998,88.5,3.4000001,30.1,43.401211,2.298785,94.099998,53.700001,82.199997,3.2,0,0.84500003,0,11.5,0,0,64,0.059999999,0,0.69,0.2,0,0,2.4948282,0,25.07,47.599998,7.4699998,12.6,0.017000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0.0025988682,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001,0,34.599998,0,0,0,0,0,0,0,0,0,0,0.041000001,0,0,0.49000001,0,34.099998,0,0,0,14.3,0,0,0,0,0,0,0,0,0,21,0,37.900002,0,48,296.39999,0,0,0.25,0.090000004,0,2.881,0,0,4.2800002,0,0,0,15.48,9.6899996,0,5.3099999,0,11.14,0,3.24,0,0,0,0
"Argentina",833.22998,49.529999,1.22,1.2,0,0.0060000001,0,0.029999999,0.001,0,0.059999999,0,0,0,0,100.1,0,0.039999999,0.2,0.12,0,10.6,22.780001,69.379997,5.98,0.0020416772,0,28.23,60.119999,691.29999,352.76001,47.439999,148.53999,0,93.010002,5.96,5.3699999,97.110001,141.5145,7.4954491,236.69,92.220001,102.88,2.8199999,0,2,24.889999,14.41,2.6700001,1.8200001,239.45,0,0,4.9099998,0.11,0,3.0599999,6.6300001,59.18,19.639999,51.139999,5.0999999,12.67,0,0,0,0,0,0,0,0.11209785,0,0,0,0.28,0,0,0,0,0,0,1.29,0,0,0.029999999,0,0.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0.090000004,0,31.049999,0,0,0,0,0,0,0,0.0099999998,0,0.059999999,0,0,0,0.40000001,0,0.02,0.0099999998,0,0,11.68,0.02,0,0,0,0.02,0,0,0.0052358499,0,9.6000004,0,20.530001,0,28.93,336.66,1.4,0,1.11,0.02,0,1.36,0,0,0.050000001,0,0,0,1.01,35,0,0.55000001,0.050000001,58.119999,0,0.60000002,0,0,0,0
"Uruguay",74.208,7.5419998,0.072999999,0.15700001,0,0.033,0.0080000004,0.013,0,0,0,0,0,0,0,64.152,0,0.0040000002,0,0.0089999996,0,0.054000001,2.2609999,0.44400001,5.4439998,0,0,4.3260002,2.1600001,212.22501,0.035999998,11.929,13.384,123.821,0,23.985001,0.847,13.425,4.2261581,0.22384229,23.902,19.284,14.985,0.25099999,0,0.88200003,0.50199997,2.9170001,3.2360001,1.393,21.587,0.016000001,0,0.079999998,0.25,0.016000001,0,2.2690001,7.2129998,1.868,9.96,0.52700001,2.813,0,0,0,0,0,0,0,0.79100001,0,0,0,0.014,0,0,0,0,0,0.78799999,0.068999998,16.311001,0.032000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,4.2360001,0,0,0,0.0060000001,0,0,0,0.75700003,0,0.361,0,0,17.67,0.17,0.0080000004,0.0040000002,0,0,0,4.3119998,0,0.0020000001,0,0,0,0,24.082001,0,0,0.792,0,5.6139998,0.056000002,2.0739999,29.502001,0.82800001,0,0.026000001,1.892,0,0.61000001,0,0,0.025,0,0,0,1.2920001,3.1400001,0,0.31400001,0.030999999,3.763,0,0.34400001,0,0,0,0
"United Kingdom",12548.8,2199.7,15.2,12.5,1.4,10.4,130,64.5,23.299999,39.099998,10.2,88,31.1,3.0999999,6.4000001,168.89999,26.1,11.9,7.6999998,1.9,1.9,44.799999,7.3000002,138.7,138.3,80.800003,22.9,17.1,120.9,809.90002,15.2,2,188.39999,42,60.900002,0,4476.8999,9709.4004,5685.3691,301.1308,10786.9,4378.2998,2710.1001,1127,0,288.10001,457,1034.2,112.5,183.89999,6838.8999,72,0.1,212.3,452.70001,183.3,47.5,127.7,1029.4,1975.1,4043.5,4801.2998,2569.6001,254.8,0,0.30000001,0.30000001,0,3.3,12,20.299999,7.3000002,3.4000001,1.2,171.39999,34.799999,1.9,11,17,152.10001,7.3000002,11.1,483.39999,54.099998,2,4.0999999,3.4000001,25.200001,74.599998,240.3,59.400002,4.6999998,10.9,1,0.1,33.299999,62.799999,2,40.099998,117.8,83.800003,1217.7,0.40000001,24.700001,76.400002,9.3999996,0,266.10001,1.5,96.199997,221.3,25.1,201.10001,19,145.7,596,95.800003,447.70001,45.900002,14.2,72.599998,564.5,632.20001,3.3,7.3000002,91.900002,29.299999,43.799999,107.8,130.5,17.6,478.39999,7,1033.5,0,970.79999,7242.5,650,0,192.39999,49.900002,8.8999996,75.900002,0.347,10.4,268.29999,0,0.2,1.7,513.09998,676.90002,105.1,267.89999,206.89999,947.40002,56.799999,669.20001,0.1,6,96.699997,0.80000001
"Ireland",1840.24,104.66,3.71,0.64999998,0.0099999998,0,0.41999999,1.0700001,0.028000001,0,0,0,0,0.02,0,1.58,0.039999999,0.090000004,1.63,0.029999999,0.28,0.81999999,0.0099999998,6.1599998,4.1300001,0.059999999,0.050000001,10.1,1.1799999,36.560001,0,0.0099999998,2.25,16.219999,1.09,4827.7598,0,445.66,240.5396,12.7404,590,114.97,165.85001,54.439999,0,15.98,76.849998,43.709999,5.6599998,13.33,306.92999,1.51,0.079999998,9.6000004,14.77,7.9699998,0.88999999,28.77,41.23,105.96,188.59,49.299999,118.02,1.37,0,0,0,0,0,3.79,1.95,0.16,0,0.02,12.46,43.16,0,1.04,0.029999999,15.39,0.22,0.81999999,13.4,0.0099999998,0.31,0,0.56999999,2.48,0.11,13.33,1.24,0.2,4.4899998,0,0,0.28,0,0,0.090000004,4.4400001,2.3399999,21.91,0,0,1.6900001,0.02,0,2.22,0,6.0599999,0.029999999,4.52,0.49000001,0.67000002,0.27000001,15.36,0.25999999,4.3400002,3.9000001,0.15000001,0.0099999998,26.85,0.88,0,0.02,0.50999999,0.13,0.27000001,1.35,0.059999999,0.059999999,25.18,0,62.959999,0,37.450001,442.26001,20.450001,0,16.209999,0.20999999,0.11,3.9400001,0.0089999996,0,17.18,0,0,0.19,17.17,27.41,0,11.69,7.9400001,6.8000002,0.25999999,14.58,0,0,0.38999999,0
"Netherlands",5949.7002,432.20001,6.1999998,41.799999,4.3000002,1.8,44.400002,7,0.26300001,0.60000002,1.6,0,0,0.2,0,199.3,0.043000001,19.6,17.6,7.5999999,20.299999,24.299999,15.7,235,35.099998,6,61.200001,12.4,36.700001,628.70001,1.1,18,125.6,375.60001,29,6156.6001,614.70001,0,10209.16,540.73767,5434.8999,1124.3,1074.3,415.5,0,203.3,182.10001,578.20001,102.5,158.10001,2888.3,19.799999,11.3,185.8,196.7,13.8,34.599998,134,1026.7,675.59998,1669.2,1102.8,778.59998,12,0,2.2,0.1,4.9000001,0,2.5999999,8,6.6999998,0.1,1,268.5,3.2,0.69999999,12.7,15.9,12.1,27.4,296.39999,409.39999,25,1.1,0.5,11.7,25.700001,28.700001,96.5,25.9,4.0999999,19.200001,0.2,0,27.799999,35.400002,0.89999998,0.69999999,24.9,16.1,191.39999,0,0,1.8,3.8,0.30000001,9.5,0,78.5,535.5,57.700001,134.2,4.9000001,427.20001,181.39999,330.79999,27.9,17.6,4.5999999,1.8,278.79999,1051.5,0.1,1.8,616.90002,2.4000001,52.5,36.200001,0.1,2.2,269.39999,2.0999999,493.20001,0,443.5,2490.5,127.5,0,67.199997,16.4,8.8000002,34.099998,0.061999999,0.2,487.89999,0,0,0.69999999,308.79999,175.39999,0.30000001,147.5,259.29999,312.5,8.6999998,58.900002,0.1,1.2,0,0.30000001
"Belgium",3263.1641,340.84671,6.173039,3.0390351,10.92153,28.30101,2.1843059,20.703421,0.73126769,0,0.56981897,0,0,0,0,70.847504,0.66478878,7.7875261,12.34608,3.5138841,13.58069,9.4020128,18.61409,65.339249,63.819729,1.899397,1.2346081,10.0668,80.914299,334.67371,7.8824959,16.714689,59.64106,224.8886,6.2680092,5436.5479,377.22021,11655.74,0,0,10337.94,1435.089,739.24518,249.29581,15107.33,168.0016,113.7739,551.58478,54.227779,70.277679,2774.1641,8.5472851,3.2289751,80.629387,142.2648,11.87123,20.988331,47.294979,998.60779,269.1445,1372.4091,284.81451,359.7457,11.30141,0,0.56981897,0.85472852,0.094969802,5.3183112,9.2120733,10.0668,2.8490951,43.211269,0.094969802,131.0584,15.00523,0.66478878,90.126373,45.30061,29.53562,11.0165,82.05394,341.22659,5.6981902,42.736431,2.3742459,54.607651,593.7514,5.8881302,14.62535,3.9887331,15.85996,6.3629789,0,0,5.1283708,64.294579,0.094969802,57.361778,28.680889,5.79316,342.1763,1.424548,0,0.75975871,5.5082512,0,13.39075,0,129.72881,54.607651,100.3831,176.4539,3.703824,169.71111,157.08009,74.266411,52.518318,18.13924,5.60322,11.30141,375.03589,691.9502,0.094969802,3.1340051,36.088539,11.9662,3.456902,8.4523153,0.37987939,5.033401,200.3864,0,0,0.094969802,118.5223,1800.913,251.4801,0,36.18351,35.518719,2.5641861,42.166611,0,1.2346081,85.092972,0,0,4.3686118,93.925171,60.590759,0.094969802,21.84306,78.91993,180.2527,7.6925569,82.908669,0,0.94969833,0,0.18993969
"Luxembourg",172.8365,18.053261,0.32696071,0.16096529,0.57846898,1.498989,0.1156938,1.096576,0.038732301,0,0.030181,0,0,0,0,3.7525029,0.035211202,0.4124735,0.65392148,0.1861161,0.71931362,0.49798629,0.98591238,3.4607539,3.380271,0.1006033,0.065392099,0.53319752,4.2857008,17.726299,0.41750371,0.8853091,3.1589439,11.91143,0.3319909,287.95181,19.97982,617.35718,0,0,547.55872,76.010834,39.154812,13.20418,800.17352,8.8983622,6.0261378,29.2152,2.8722241,3.722322,146.9362,0.45271489,0.1710256,4.2706099,7.5351882,0.62877059,1.111667,2.505022,52.892189,14.25549,72.690918,15.08547,19.05427,0.59858972,0,0.030181,0.045271501,0.0050301999,0.28168929,0.48792601,0.53319752,0.150905,2.2887249,0.0050301999,6.941628,0.79476613,0.035211202,4.7736268,2.399389,1.564381,0.58349919,4.3460631,18.07338,0.30180991,2.2635739,0.1257541,2.892345,31.448589,0.31187019,0.77464539,0.21126691,0.84003758,0.33702111,0,0,0.27162889,3.405422,0.0050301999,3.0382199,1.51911,0.30684009,18.12368,0.075452499,0,0.040241301,0.2917496,0,0.70925331,0,6.8712058,2.892345,5.316885,9.3460474,0.1961765,8.988905,8.3198929,3.933589,2.7816811,0.96076161,0.29677981,0.59858972,19.86412,36.64978,0.0050301999,0.1659954,1.911463,0.63380092,0.183098,0.44768471,0.020120701,0.26659879,10.61365,0,0,0.0050301999,6.277647,95.387016,13.31988,0,1.9164931,1.881282,0.1358145,2.233393,0,0.065392099,4.5070281,0,0,0.2313876,4.974833,3.209245,0.0050301999,1.156938,4.1800671,9.5472536,0.4074434,4.391335,0,0.0503016,0,0.0100603
"France",9676.4004,971.59998,9,55.299999,26.700001,6.5,0.89999998,25.299999,1,0.023208149,0.024,0,0.0011111111,0.1,0,352.20001,0.69999999,13.7,17.4,19.9,27.5,20.700001,15.2,164.3,151.3,10.5,13.7,20.799999,99,1210.6,30.9,18.700001,254.5,218.3,39.5,8386.7002,1006.6,7375.2002,11522.03,610.27472,0,3209.6001,5344.7998,1129.7,0,390.10001,293.10001,1029,208.60001,201.10001,14961.4,13.9,7.3000002,463.60001,565.90002,15.5,72.5,525.79999,2640,839.5,2111.1001,1386.1,1083.7,58.200001,0,0.80000001,1.5,0.60000002,4.4000001,16.799999,195.10001,17.700001,54.099998,223.89999,596.09998,32.400002,36.799999,61.599998,10.3,16.799999,51.299999,454.70001,839.70001,569.20001,26.1,4.5999999,137.2,136.10001,42.799999,38.400002,19.5,8.8000002,8.6000004,1,1.1,38.599998,90.800003,5.6999998,90.300003,20.700001,13.9,485.79999,0.40000001,0.60000002,6.0999999,114.5,11.8,161.39999,0.30000001,827.5,1670.5,470.60001,352.39999,23.4,360.79999,356.79999,611.09998,249.3,77.400002,10.9,27,360.39999,2109.1001,1,3.2,152.8,18,174.8,164.3,9.5,3.9000001,710.40002,1.2,714,8.1999998,646.79999,4666,277.10001,0,120.2,18.9,4.4000001,39,0.014,3.0999999,302.79999,0,0.2,14.8,339.20001,294.10001,0.1,172,220.10001,750.5,8.5,165.8,2.5,0.60000002,0.025598794,0
"Switzerland",2214,136.2,6.5,8.1000004,1.8,1.8,0.30000001,0.80000001,0.2,0.1,0,0,0,0,0,22.299999,0.041000001,30.9,24,20,17.1,34.799999,88.900002,81.099998,4.9000001,0.1,3.2347338,10.2,19.299999,154.89999,1.5,7.1999998,10.8,43,19,3001,224.89999,1714.1,1368.135,72.464561,4688.3999,0,526.5,153.2,0,72.199997,56.400002,1620,151.10001,90.699997,4185,1.8,1.9,93.800003,70.400002,5.4000001,14.2,22.1,398,255.5,745.29999,157.7,399.60001,36.400002,0,0.1,0,0.2,4.8000002,0.80000001,0.89999998,1.2,0.0089999996,0,30.6,0.1,0.1,5.6999998,0.1,16.200001,10.2,12.1,82.699997,1.1,0.69999999,0.89999998,2.5,5.4000001,0.30000001,23,0.80000001,0.052000001,0.111,0.0099999998,0,4.1999998,3,0.1,6.0999999,10.7,2,86.099998,0,0,0.1,1.4,0,3.0999999,0,14,91,19.1,219.89999,0.89999998,48.599998,129.2,0.5,14.5,3.7,53.400002,0.1,129.89999,105,0,0,0.60000002,5.3000002,0.30000001,3.8,0.1,7.8000002,106,0.80000001,155.3,0.1,138.10001,1908.9,95.800003,0,30.200001,1.8,1.6,8.3999996,0.061000001,3.5,110.4,0,0,3.0999999,30.5,48.700001,12.7,17.700001,36.299999,56,1.2,19.799999,0,0.30000001,0,0.30000001
"Spain",3444.79,136.53,8.1499996,87.300003,3.8399999,27.190001,1.27,7.5100002,0.02,0.02,0.56999999,0.0099999998,0.1,0.0099999998,0.02,910.75,0.69999999,6.6300001,30.85,22.07,23.65,15.29,16.809999,151.19,77.610001,3.1800001,0.57999998,17.860001,23.65,625.17999,10.44,49.52,118.69,215.48,19.27,2710.5601,213.28999,1043.11,888.41431,47.055691,4112.73,589.54999,0,454.89999,0,68.139999,60.990002,279.95999,27.719999,51.040001,2563.55,1.88,5.3200002,44.720001,86.199997,1.72,51.029999,59.869999,299.48001,205.74001,580.72998,111.53,256.76999,46.759998,0,0.0099999998,0.61000001,20.709999,0.55000001,3.6099999,26.280001,15.54,10.96,1.17,138.14,62.369999,4.0100002,16.530001,1.85,15.37,9.5600004,118.85,287.76999,78.660004,7.48,4.77,104.77,33.259998,52.34,9.7299995,1.8099999,2.1300001,1.89,1.16,0.54000002,2.52,217.61,7.46,2.8199999,15.39,2.7,283.37,0.0099999998,0.44,2.5999999,18.110001,0,0.27000001,0,175.50999,465.41,74.790001,950.47998,6.5700002,403.53,74.980003,856.92999,84.589996,47.150002,1.15,2.3599999,58.240002,508.91,0.51999998,0.25,88.709999,2.9300001,12.18,87.349998,0.52999997,1.59,241.03,0.02,185.89,2.29,173.47,1729.23,48.189999,0,52.650002,5.0900002,2.4100001,7.6500001,0,0.25,46.759998,0,0,3.6300001,94.059998,39.84,0.0099999998,33.23,87.080002,211.2,41.990002,48.849998,0.0099999998,0.050000001,0,0
